dataID	context	indices_target_token	indices_target_sentence	lemma
fic_1835_7334.txt-1114-91	"Our hero, feeling somewhat mortified in finding that his own sweet notes should be mistaken by his drowsy inamorata for the music of some nocturnal band of feline performers, and perceiving by her snoring that she was again relapsing into slumber, resolved to regale her ears with a livelier strain, though with a text no less beautiful and appropriate: -- "" Then round the circle let the glass, Yet in the square, convivial pass; And when the sun winds o'er the lea Each lass shall have her jubilee. """	472:476	0:502	lass_nn
fic_1837_7395.txt-3207-35	But I knew the position of the old minister's arm-chair, and also where his wife sat, with her knitting-work, and how to avoid his two daughters, one a stout country lass, and the other a consumptive girl.	166:170	0:205	lass_nn
fic_1823_8520.txt-1516-23	Quit your flocks and your herds for a while; Hither quickly repair, In our mirth a part share, And each lass her love meet with a smile.	104:108	0:136	lass_nn
nf_1854_755030.txt-3112-24	Meanwhile William and I were already on foot, and our mules were led on by the guide's daughter, a pretty little lass of ten or twelve, who accompanied us in the capacity of mule driver.	113:117	0:186	lass_nn
fic_1853_9158.txt-109-11	These were again followed by two serving-women, fair, buxom-looking lasses, with the dark eyes and rich complexions of the sunny south; and an old steward, or major-domo, riding unarmed beside them.	68:74	0:198	lass_nn
fic_1824_7211.txt-1178-21	me my ain Peggy, an ' I care na ' wha gets a ' the lave o ' the bonny lasses in the country.	70:76	0:92	lass_nn
mag_1833_554219.txt-312-26	"So he forbore to come at her again; and when he was asked the reason why, he said "" that Mercy was a pretty lass, but troubled with ill conditions. """	108:112	0:149	lass_nn
fic_1834_7032.txt-2020-45	The large branching silver candlesticks, which stood at each side of a full-length picture of General Washington, on the mantel-piece, were richly fringed with white bridal ornaments, after the good old fashion; and as lively a set of lads and lasses as ever moved through the figures of a cotillion, were keeping time to the impetuous thumping of their own hearts, and the long-sweeping bow-hands of two hereditary fiddlers stationed behind the door.	244:250	0:451	lass_nn
fic_1824_7211.txt-189-15	""" Aye, aye, "" said the wife, "" Peggy is a tidy lass, an '"	47:51	0:57	lass_nn
fic_1848_7107.txt-864-13	At the toll-gate the keeper could only tell me that a very pretty lass, as he called her, had told him in great alarm that an officer was defending himself against two men whom he had found annoying her, and begged him to send to his aid.	66:70	0:238	lass_nn
fic_1838_7085.txt-574-8	Keep thy hood close, and let the lasses alone, and it may save thy neck.	33:39	0:72	lass_nn
fic_1823_7213.txt-3644-16	"But tell me now, how is your sweetheart, the pretty, plump, black-eyed lass of the woods here, that you used to toast at your oyster suppers in Philadelphia? """	71:75	0:159	lass_nn
fic_1821_8985.txt-571-18	I believe I 'm not quite as neat in my person, and habiliments, as a country lass should be.	77:81	0:92	lass_nn
fic_1853_3465.txt-2755-5	"Despatch -- dreadful collision and lass o ' life -- Times, Despatch, and Herald "" -- and drunken men whom you meet at every few blocks, and people going everywhere but into the church doors."	35:39	0:190	lass_nn
fic_1815_8717.txt-3597-2	"the sweet lasses say, "" There's Doolittle the dandy. """	10:16	0:54	lass_nn
fic_1860_9791.txt-1180-27	""" Then, if content to have your retirement broken in upon, all your household upset, and your immutable decrees turned topsy-turvy by a romping lass and an angelic gentleman, what did you seek it for? """	144:148	0:202	lass_nn
fic_1835_7272.txt-1859-68	"It seemed to have struck a sympathetic chord in the countryman; for drawing near the good woman, whose exterior expressed very little resemblance to the gentle emblem by which she had chosen to personify herself, he said, kindly smiling, "" Bring me a knife, mother, and I'll give you a slice of butter to garnish your tea-table when your comely lasses come home. """	345:351	0:364	lass_nn
fic_1824_7211.txt-1090-18	""" Naething, Tam, "" replied the other, "" but I had to tak ' some lasses hame frae the market, and I thought I would come back an ' see some mair o ' the fun, an ' gin you ha ' naething better to do, we'll ha ' a naggin together. """	64:70	0:229	lass_nn
fic_1835_7272.txt-1843-27	As he approached Broadway, however, the sounds of life and busy movement reached his ear, and he saw half a dozen young lads and lasses issue from a house on his left, dressed in their Sunday gear	129:135	0:196	lass_nn
fic_1833_7058.txt-1562-15	But your stage Rosalind is generally the reverse of Amiens -- an arch, vivacious lass, who imparts due effect to the mixture of natural images and domestic ideas suggested by the saucy words of the song.	81:85	0:203	lass_nn
mag_1832_564115.txt-87-35	The daughters of the Clergyman, the Doctor, and the Merchant, (to give every man his title,) are not so graceful, so pretty, or so polite as the lasses of the farm.	145:151	0:164	lass_nn
fic_1824_7211.txt-1161-4	"Hoot, Peggy, lass, "" said he, in an endearing tone, "" dinna be sae flirted."	13:17	0:75	lass_nn
fic_1832_8862.txt-1103-4	I espied two buxom lasses just now, Jack; they would greatly add to the repast.	19:25	0:79	lass_nn
fic_1854_9826.txt-1896-19	""" I ' m afraid our acquaintance is going to be broke off for a little while, my lass, "" replied the captain. """	80:84	0:110	lass_nn
fic_1846_544.txt-2641-14	Whilst he was doing this, I caught sight of a knot of young lasses, who were sitting near us on the grass surrounded by heaps of flowers which they were forming into garlands.	60:66	0:175	lass_nn
fic_1844_7081.txt-1867-11	Well, then, I believe that I did see the lass, mon!	41:45	0:51	lass_nn
fic_1824_7211.txt-752-15	Besides, ye maun grant that it was na very creditable for a poor bonny lass, like her, to be ta'en notice to by a rich lookin ' gentleman sa far abune her, in the market.	71:75	0:170	lass_nn
fic_1824_7211.txt-2276-17	The morning rose that ushered in the potato digging-day, in which numerous throngs of lads and lasses dressed in their best attire, with light and merry hearts came from all parts of the adjacent country, into the town of Larne; the lads to march to the work of charity and benevolence, the lasses to witness the procession, and reward their lovers as they passed them with their smiles.	95:101	0:387	lass_nn
nf_1824_747448.txt-1941-90	"The lyrical ballads, jaco "" binical and puling with affectation of simplicity as they "" were, had undoubtedly a certain merit *: and Wordsworth, "" though occasionally a writer for the nursery-masters and "" misses, ' Who took theii ' little porringer, And ate their porridge there, ' "" now and then expressed ideas worth miitating; but, like "" brother Southey, he had his price; and since he is turned "" tax-gatherer, is only fit to rhyme about lasses and wag ' ' goners."	444:450	0:470	lass_nn
mag_1834_564618.txt-134-9	said they did; then says I, the lasses are the more fools to let them.	32:38	0:70	lass_nn
fic_1823_7213.txt-1732-5	the lads an ' the lasses, an ' the sports o ' a simmer evening, an ' the jokes an ' mirth o ' a lang winter's nicht -- ah!	18:24	0:122	lass_nn
fic_1849_583.txt-2574-50	He wears a broad-brimmed, low-crowned hat; a huge roll of colored handkerchief about his neck, knowingly knotted and tucked in at the bosom; and has in summer-time a large bouquet of flowers in his buttonhole, the present, most probably, of some enamored country lass.	263:267	0:268	lass_nn
fic_1849_583.txt-4641-7	Not those of the bevy of buxom lasses with their luxurious display of red and white, but the ample charms of a genuine Dutch country tea-table in the sumptuous time of autumn.	31:37	0:175	lass_nn
fic_1846_544.txt-333-4	But courage, old lass, I hope to see thee soon within a biscuit's toss of the merry land, riding snugly at anchor in some green cove, and sheltered from the boisterous winds.	17:21	0:174	lass_nn
fic_1824_7211.txt-745-21	"But I hope his honour an ' you will oblige me, by comin ' wi ' Peggy and these ither lasses, to tak share o ' half a pint, an mak ' up the matter. """	85:91	0:148	lass_nn
nf_1859_749190.txt-1021-9	"("" Thu mir zurecht, Bottgher, sonst lass ich dich hangen "")."	36:40	0:60	lass_nn
mag_1859_506372.txt-189-19	But the girl of Tower Hill, who hung on Jack's neck before he departed; and the lass at Quimper, who gave the Frenchman his brdle-gueule and tobaccobox before he departed on	80:84	0:173	lass_nn
fic_1857_2618.txt-4212-39	""" I suppose I am foolish, "" replied the dame, wiping a tear away, "" but I feared, lest the girl might derive some encouragement from it, though otherwise, Prudence is a good lass, and obedient, and I have no other fault to find with her; but I recollect now, when I was a girl, how"	174:178	0:281	lass_nn
fic_1823_7213.txt-1671-48	"Here Gilbert, pleased with this generosity of Nancy, as if his heart misgave him for having said any thing to hurt her feelings, arose and, catching both her and Maria by the hand, said -- "" Ye are baith my bairns -- gude lasses to yere father, an ' I hae na ' fan't to find wi"	222:228	0:277	lass_nn
fic_1847_8919.txt-686-4	Come, lads and lasses, sing, dance and be merry.	15:21	0:48	lass_nn
fic_1844_7081.txt-543-12	intelligence offices, of which, in common with all other country lasses living in the neighborhood of the city, she had heard much; and like them, thought she had only to go there to get employment at once.	65:71	0:206	lass_nn
fic_1843_7155.txt-1237-67	"as he entered; and as the negro sentinel thrust in his turbaned head, at the half-opened door -- "" jump up on deck, and clear away my pinnace; bring it round to the starboard gangway, and after we shall have left the ship -- I and the gentlemen -- do thou and Charon lead down the lady there, and the black lass, and row them straight to the sallyport, entering the covered way: I will be there to meet ye; and hark, sirrah, in your ear -- do thou, or thy swart"	307:311	0:461	lass_nn
